ID,SMILES,MW
EN300-722120,Cn1ncc(C=O)c1S(=O)(=O)Cl,208.62
EN300-291391,COc1ncc(S(=O)(=O)Cl)cn1,208.62
EN300-229211,CCn1cc(S(=O)(=O)Cl)c(C)n1,208.67
EN300-19537833,CC(C)n1cncc1S(=O)(=O)Cl,208.67
EN300-60217,CCn1cc(S(=O)(=O)Cl)nc1C,208.67
EN300-37455336,CCn1ncc(C)c1S(=O)(=O)Cl,208.67
EN300-231185,CCCn1cc(S(=O)(=O)Cl)cn1,208.67
EN300-368818,CCCn1ccc(S(=O)(=O)Cl)n1,208.67
EN300-14667,Cc1nn(C)c(C)c1S(=O)(=O)Cl,208.67
EN300-279597,CC(C)n1ccc(S(=O)(=O)Cl)n1,208.67
EN300-113401,CCCn1cnc(S(=O)(=O)Cl)c1,208.67
EN300-6465707,CCc1[nH]nc(C)c1S(=O)(=O)Cl,208.67
EN300-272547,CCc1nn(C)cc1S(=O)(=O)Cl,208.67
EN300-89544,CCn1c(S(=O)(=O)Cl)cnc1C,208.67
EN300-232292,CC(C)n1nccc1S(=O)(=O)Cl,208.67
EN300-84502,CC(C)c1nc(S(=O)(=O)Cl)c[nH]1,208.67
EN300-232473,CCn1nc(C)cc1S(=O)(=O)Cl,208.67
EN300-229212,CCn1ncc(S(=O)(=O)Cl)c1C,208.67
EN300-273318,CC(C)c1n[nH]cc1S(=O)(=O)Cl,208.67
EN300-85972,CC(C)n1cnc(S(=O)(=O)Cl)c1,208.67
EN300-84990,CC(C)n1cc(S(=O)(=O)Cl)cn1,208.67
EN300-306127,COC(=O)c1cc(S(=O)(=O)F)on1,209.15
EN300-31092144,COC(=O)c1coc(S(=O)(=O)F)n1,209.15
EN300-39847701,COc1ccc(S(=O)(=O)F)nc1F,209.17
EN300-27148734,COc1cc(S(=O)(=O)F)cc(F)n1,209.17
EN300-26678820,COc1c(S(=O)(=O)F)ccnc1F,209.17
EN300-1583434,COc1nccc(S(=O)(=O)F)c1F,209.17
EN300-6740923,COc1cncc(F)c1S(=O)(=O)F,209.17
EN300-1583365,COc1cc(S(=O)(=O)F)c(F)cn1,209.17
EN300-396729,COCCc1nc(S(=O)(=O)F)n[nH]1,209.2
EN300-27371,O=C(O)c1cc(S(=O)(=O)Cl)c[nH]1,209.61
EN300-1583578,Cc1cc(Cl)cnc1S(=O)(=O)F,209.63
EN300-1725810,O=S(=O)(F)c1ccnc(CCl)c1,209.63
EN300-373350,Cc1cnc(F)c(S(=O)(=O)Cl)c1,209.63
EN300-27107855,Cc1nc(S(=O)(=O)Cl)ccc1F,209.63
EN300-7459467,Cc1cc(F)ncc1S(=O)(=O)Cl,209.63
EN300-7442934,O=S(=O)(F)c1cccc(CCl)n1,209.63
EN300-6478622,Cc1cc(S(=O)(=O)Cl)cnc1F,209.63
EN300-26677529,Cc1nccc(S(=O)(=O)F)c1Cl,209.63
EN300-6740585,CC(C)c1cc(S(=O)(=O)Cl)on1,209.65
EN300-841515,CC(C)n1nncc1S(=O)(=O)Cl,209.65
EN300-727313,O=C(O)c1ccc(S(=O)(=O)F)s1,210.2
EN300-101868,O=C(O)c1cc(S(=O)(=O)F)cs1,210.2
EN300-726927,O=C(O)c1csc(S(=O)(=O)F)c1,210.2
EN300-143926,O=C(O)c1ccc(S(=O)(=O)Cl)o1,210.59
EN300-12766,O=c1[nH]cc(S(=O)(=O)Cl)c(=O)[nH]1,210.6
EN300-114294,Nc1ncc(F)cc1S(=O)(=O)Cl,210.61
EN300-27694229,COc1nn(C)cc1S(=O)(=O)Cl,210.64
EN300-301449,COCc1ccc(S(=O)(=O)Cl)o1,210.64
EN300-27781000,COc1cc(S(=O)(=O)Cl)n(C)n1,210.64
EN300-153334,COc1cnn(C)c1S(=O)(=O)Cl,210.64
EN300-139007,COCn1nccc1S(=O)(=O)Cl,210.64
EN300-703391,O=Cc1sccc1S(=O)(=O)Cl,210.66
EN300-1268642,O=Cc1ccsc1S(=O)(=O)Cl,210.66
EN300-7438179,O=Cc1csc(S(=O)(=O)Cl)c1,210.66
EN300-703387,O=Cc1cc(S(=O)(=O)Cl)cs1,210.66
EN300-12391,Cc1cc(S(=O)(=O)Cl)c(C)s1,210.7
EN300-221820,Cc1cc(C)c(S(=O)(=O)Cl)s1,210.7
EN300-99124,Cc1cc(S(=O)(=O)Cl)sc1C,210.7
EN300-51551,CCc1ccc(S(=O)(=O)Cl)s1,210.7
EN300-651682,Cc1csc(C)c1S(=O)(=O)Cl,210.7
EN300-1085158,O=S(=O)(F)c1cc(C(F)F)ccn1,211.16
EN300-1085152,O=S(=O)(F)c1ccc(C(F)F)cn1,211.16
EN300-6498257,O=S(=O)(F)c1ncccc1C(F)F,211.16
EN300-1604626,O=S(=O)(F)c1ccnc2ccccc12,211.21
EN300-105530,O=S(=O)(F)c1cncc2ccccc12,211.21
EN300-346019,O=S(=O)(F)c1ccc2ccccc2n1,211.21
EN300-255010,O=S(=O)(F)c1nccc2ccccc12,211.21
EN300-1987089,O=[N+]([O-])c1ccc(S(=O)(=O)Cl)o1,211.58
EN300-45530,O=[N+]([O-])c1n[nH]cc1S(=O)(=O)Cl,211.58
EN300-7817031,O=S(=O)(Cl)c1cnc(O)c(F)c1,211.6
EN300-6740587,COCc1cc(S(=O)(=O)Cl)on1,211.62
EN300-136981,CCc1ncc(S(=O)(=O)Cl)s1,211.69
EN300-136809,Cc1nc(S(=O)(=O)Cl)c(C)s1,211.69
EN300-97638,Cc1nc(C)c(S(=O)(=O)Cl)s1,211.69
EN300-31968,O=S(=O)(Cl)c1cccnc1Cl,212.05
EN300-737153,O=S(=O)(Cl)c1cc(Cl)ccn1,212.05
EN300-82533,O=S(=O)(Cl)c1cncc(Cl)c1,212.05
EN300-75304,O=S(=O)(Cl)c1cccc(Cl)n1,212.05
EN300-07076,O=S(=O)(Cl)c1ccc(Cl)nc1,212.05
EN300-64600,O=S(=O)(Cl)c1cnccc1Cl,212.05
EN300-97310,O=S(=O)(F)c1cnc2ccccc2n1,212.2
EN300-233282,CCn1ncc(S(=O)(=O)Cl)c1F,212.63
EN300-37440911,Cl.Nc1ccc(S(=O)(=O)F)cn1,212.63
EN300-233262,Cc1nn(C)c(F)c1S(=O)(=O)Cl,212.63
EN300-279977,O=S(=O)(Cl)c1cnn(CCF)c1,212.63
EN300-37368786,Cl.Nc1cccc(S(=O)(=O)F)n1,212.63
EN300-1585113,COc1ccc(S(=O)(=O)Cl)s1,212.67
EN300-1697884,COc1sccc1S(=O)(=O)Cl,212.67
EN300-107258,COc1ccsc1S(=O)(=O)Cl,212.67
EN300-31378,O=S(=O)(Cl)c1cnc(Cl)nc1,213.04
EN300-254224,Cn1c(S(=O)(=O)F)cc2ccccc21,213.23
EN300-24159189,O=S(=O)(Cl)c1cnc(F)cc1F,213.59
EN300-217844,O=S(=O)(Cl)c1cnc(F)c(F)c1,213.59
EN300-111635,O=S(=O)(F)c1ncc(Cl)cc1F,213.59
EN300-645913,O=S(=O)(Cl)c1c(F)ccnc1F,213.59
EN300-245136,O=S(=O)(Cl)c1ccc(F)nc1F,213.59
EN300-7817023,O=S(=O)(Cl)c1cc(F)nc(F)c1,213.59
EN300-1167006,O=S(=O)(F)c1cnc(F)c(Cl)c1,213.59
EN300-6486171,CCc1noc(Cl)c1S(=O)(=O)F,213.61
EN300-217085,COc1ncc(S(=O)(=O)Cl)s1,213.66
EN300-251292,COc1cc(S(=O)(=O)Cl)sn1,213.66
EN300-345808,COc1nscc1S(=O)(=O)Cl,213.66
EN300-33581,Cl.O=S(=O)(Cl)c1cccnc1,214.07
