ID,SMILES,Scaffold
EN300-14247,O=C(CBr)c1cc2cc(Cl)ccc2o1,0
EN300-09898,COc1ccc(C(=O)C(C)Cl)c(OC)c1,0
EN300-34779,COc1ccc(F)cc1C(=O)CBr,0
EN300-12065,O=C1CCc2cc(C(=O)CCl)ccc2N1,0
EN300-02063,CCOC(=O)c1c(C)[nH]c(C(=O)CCl)c1C,0
EN300-04459,CC(Br)C(=O)c1ccc(OC(F)F)cc1,0
EN300-11685,CS(=O)(=O)c1ccc(C(=O)CBr)cc1,0
EN300-12226,CCN(c1ccc(C(=O)CCl)cc1)S(C)(=O)=O,0
EN300-13872,N#CC(C(=O)CCl)=C1NC(C23CC4CC(CC(C4)C2)C3)=CS1,1
EN300-05607,Cc1ccc(C(=O)C(C)Cl)cc1C,0
EN300-10308,Cc1csc(-n2c(C)cc(C(=O)CCl)c2C)n1,0
EN300-13372,O=C(CBr)c1c(F)cccc1F,0
EN300-13169,COc1ccc(C(=O)CCl)cc1Cl,0
EN300-12663,NCc1ccc(C(=O)CCl)s1,0
EN300-15293,CC(N)c1ccc(C(=O)CCl)cc1,0
EN300-08223,Cc1cc(C(=O)CCl)c(C)n1CC1CCCO1,0
EN300-15384,CC(Cl)C(=O)c1ccc2c(c1)CCN2,0
EN300-24705,CC(Cl)C(=O)c1ccccc1,0
EN300-11041,Cc1cc(C(=O)CCl)c(C)n1NC(=O)c1nn(C)c(=O)c2ccccc12,0
EN300-36238,CC1Cc2cc(C(=O)CCl)ccc2N1,0
EN300-13071,NCCCc1ccc(C(=O)CCl)cc1,0
EN300-12686,CC(C)(C)C(=O)NCc1ccc(C(=O)CCl)s1,0
EN300-12991,CC(N)CCc1ccc(C(=O)CCl)cc1,0
EN300-08718,COC(=O)c1c(C)[nH]c(C(=O)CCl)c1C,0
EN300-23191,O=C(CBr)c1cccc(N2CCCC2=O)c1,0
EN300-08487,Cc1cc(C(=O)C(C)Cl)c(C)n1-c1ccc(OC(F)F)cc1,0
EN300-11364,Cc1cc(C(=O)CCl)c(C)c(C)c1C,0
EN300-26518,O=C1CCCCCC1Cl,0
EN300-12062,CC(C)C(=O)Nc1ccc(C(=O)C(C)Cl)cc1,0
EN300-33564,O=C(CCl)c1ccc(O)cc1,0
EN300-11473,O=C(CCl)c1ccc(I)cc1,0
EN300-01983,CCC(C)c1ccc(C(=O)CCl)cc1,0
EN300-09171,Cc1cc(C(=O)C(C)Cl)c(C)n1Cc1ccco1,0
EN300-12887,Cc1cc(C(=O)CCl)c(C)n1CCc1cccs1,0
EN300-15170,Cc1c(C(=O)CBr)sc2ccccc12,0
EN300-11079,Cc1cc(C(=O)CCl)c(C)n1-c1cccc(Cl)c1,0
EN300-12414,O=C(CCl)c1cc(Cl)sc1Cl,0
EN300-11155,O=C(CCl)c1ccc2c(c1)CCCC2,0
EN300-10583,CCn1c(C)cc(C(=O)CCl)c1C,0
EN300-06912,Cc1cc(C(=O)CCl)c(C)n1CCC(C)C,0
EN300-10330,CCOc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1,0
EN300-09345,Cc1cc(C(=O)CCl)c(C)n1CC(F)(F)F,0
EN300-11163,N#CCCn1cc(C(=O)CCl)c2ccccc21,0
EN300-05726,Cc1cc(C(=O)CCl)c(C)n1-c1cccc(S(=O)(=O)N2CCOCC2)c1,0
EN300-12096,CS(=O)(=O)N1CCCc2cc(C(=O)CCl)ccc21,0
EN300-10682,CC(C)c1ccc(C(=O)CCl)c(C(C)C)c1,0
