ID,SMILES,Scaffold
EN300-05356,CCOc1cc(C=O)ccc1OCCOc1ccc(C)cc1,0
EN300-07957,CCOc1cccc(C=O)c1OC,0
EN300-09775,COc1cccc(-c2nc(C=O)cs2)c1,0
EN300-24290,COc1ccc(C=O)c(Cl)c1,0
EN300-13122,O=Cc1cc(Cl)c2c(c1)OCCCO2,0
EN300-09459,Cc1cc(C=O)c(C)n1CCc1ccc(Cl)cc1,0
EN300-14440,CCc1oc2ccccc2c1C=O,0
EN300-00959,O=Cc1c(-c2ccccc2)nc2ccccn12,0
EN300-11756,O=CC1=CCSC1,0
EN300-50279,CCCOc1cccc(C=O)c1,0
EN300-11848,O=CC1=C(Sc2ccccc2)CCCC1,0
EN300-16789,Cc1nn2c(nc(N3CCCC3)c3ccccc32)c1C=O,0
EN300-00962,Cc1nc2ccccn2c1C=O,0
EN300-12194,Cc1cc(C=O)c(C)n1C1CCCCC1,0
EN300-18390,O=Cc1cc([N+](=O)[O-])ccc1O,0
EN300-08128,O=Cc1cc(Br)cc(Br)c1OCc1ccccc1,0
EN300-54371,Cc1ccc(O)c(C=O)c1,0
EN300-05349,CCCOc1ccc(C=O)cc1OCC,0
EN300-92302,O=Cc1cc(Br)c(Br)s1,0
EN300-42078,O=Cc1cccc2c1OCO2,0
EN300-72982,O=Cc1ccnc2ccccc12,0
EN300-60104,O=Cc1cccc(OC(F)F)c1,0
EN300-01107,COc1cc(C=O)ccc1OC(=O)c1ccccc1Cl,0
EN300-05334,CCCOc1c(Br)cc(C=O)cc1OC,0
EN300-49223,O=Cc1ccc(OCc2ccc(F)cc2)cc1,0
EN300-00971,Cc1cc(C=O)c(C)n1-c1cccc(S(=O)(=O)N2CCOCC2)c1,0
EN300-50297,O=Cc1cc(F)ccc1O,0
EN300-49209,CCOc1ccc(C=O)cc1OCC,0
EN300-49225,O=Cc1ccc(O)c(Cl)c1,0
EN300-13261,Cc1cc(C=O)c(C)n1-c1ccc2c(c1)CCC2,0
EN300-10277,O=Cc1csc(Nc2cccc(C(F)(F)F)c2)n1,0
EN300-50137,O=CC1CCC=CO1,0
EN300-10390,O=Cc1nc(Nc2cccc(C(F)(F)F)c2)sc1Br,0
EN300-07859,O=Cc1cc(Br)ccc1OC(F)F,0
EN300-09681,CCNC(=O)COc1ccc(C=O)cc1OCC,0
EN300-43935,O=CC1CC1,0
EN300-07738,N#CCOc1ccccc1C=O,0
EN300-10912,Nc1nc(C=O)cs1,0
EN300-10226,COc1cccc(-c2nn(-c3ccc(F)cc3)cc2C=O)c1,0
EN300-09977,Cc1cc(C=O)cc(C)c1OC(F)F,0
EN300-01126,O=Cc1c(Sc2nc3ccccc3s2)nc2ccccn2c1=O,0
EN300-10354,COc1cc(C=O)cc2c1OCCO2,0
EN300-10478,N#CCCn1cc(C=O)c(-c2ccc(F)c(F)c2)n1,0
